order_id,order_date,ship_date,ship_mode,customer_id,region_id
US-2020-114839,2020-04-25,2020-04-29,Standard Class,PW-19240,1
US-2020-134026,2020-04-25,2020-05-01,Standard Class,JE-15745,3
CA-2020-122266,2020-04-25,2020-04-29,Standard Class,SA-20830,3
CA-2020-124450,2020-04-26,2020-05-02,Standard Class,GT-14710,2
CA-2020-151841,2020-04-26,2020-05-01,Standard Class,TC-21475,4
CA-2020-130792,2020-04-27,2020-05-04,Standard Class,RA-19915,1
CA-2020-120782,2020-04-27,2020-04-30,First Class,SD-20485,1
CA-2020-157434,2020-04-28,2020-05-03,Second Class,JK-15640,2
CA-2020-135174,2020-04-29,2020-05-01,Second Class,BP-11230,2
US-2020-164175,2020-04-29,2020-05-04,Standard Class,PS-18970,1
CA-2020-103716,2020-04-29,2020-05-05,Standard Class,KB-16585,4
US-2020-115238,2020-04-29,2020-05-03,Standard Class,JW-15220,2
CA-2020-161998,2020-04-30,2020-05-04,Standard Class,DB-13120,3
CA-2020-104486,2020-04-30,2020-05-05,Standard Class,PO-18850,4
CA-2020-145821,2020-04-30,2020-05-06,Standard Class,JB-15400,4
CA-2020-116687,2020-05-01,2020-05-06,Standard Class,NC-18625,1
CA-2020-112130,2020-05-02,2020-05-06,Standard Class,SV-20785,2
CA-2020-150770,2020-05-02,2020-05-05,First Class,LC-16870,4
CA-2020-107937,2020-05-02,2020-05-07,Standard Class,JB-16045,4
CA-2020-160864,2020-05-02,2020-05-05,First Class,NF-18595,4
CA-2020-129700,2020-05-03,2020-05-04,First Class,LA-16780,1
CA-2020-146290,2020-05-03,2020-05-10,Standard Class,SV-20815,1
CA-2020-144253,2020-05-03,2020-05-08,Second Class,AS-10225,2
CA-2020-110548,2020-05-03,2020-05-07,Standard Class,AH-10690,1
CA-2020-147879,2020-05-06,2020-05-11,Standard Class,CC-12220,3
CA-2020-137512,2020-05-06,2020-05-11,Standard Class,AG-10675,1
US-2020-160857,2020-05-07,2020-05-14,Standard Class,NW-18400,2
CA-2020-142055,2020-05-07,2020-05-09,First Class,AB-10255,2
CA-2020-136798,2020-05-07,2020-05-11,Standard Class,DL-12925,1
CA-2020-113971,2020-05-07,2020-05-13,Standard Class,CB-12535,2
CA-2020-109939,2020-05-07,2020-05-11,Standard Class,AA-10375,4
CA-2020-155635,2020-05-08,2020-05-12,Standard Class,ME-17725,3
CA-2020-129217,2020-05-09,2020-05-09,Same Day,DP-13390,1
CA-2020-144043,2020-05-09,2020-05-14,Standard Class,AB-10165,4
CA-2020-135727,2020-05-10,2020-05-15,Second Class,PS-18970,4
CA-2020-159380,2020-05-11,2020-05-15,Standard Class,CS-12505,4
US-2020-122910,2020-05-11,2020-05-15,Standard Class,LT-16765,4
CA-2020-131856,2020-05-11,2020-05-16,Standard Class,JG-15160,1
CA-2020-162607,2020-05-11,2020-05-17,Standard Class,RO-19780,4
CA-2020-130876,2020-05-11,2020-05-15,Second Class,AZ-10750,2
CA-2020-145835,2020-05-12,2020-05-17,Second Class,BF-11170,1
CA-2020-165162,2020-05-13,2020-05-20,Standard Class,HG-15025,4
CA-2020-119291,2020-05-13,2020-05-16,First Class,JO-15550,2
CA-2020-100146,2020-05-13,2020-05-18,Standard Class,CB-12535,4
CA-2020-166604,2020-05-14,2020-05-19,Second Class,AH-10690,3
CA-2020-138492,2020-05-14,2020-05-21,Standard Class,FC-14335,2
CA-2020-100769,2020-05-15,2020-05-15,Same Day,TH-21550,3
CA-2020-100251,2020-05-16,2020-05-22,Standard Class,DV-13465,2
US-2020-117184,2020-05-16,2020-05-20,Standard Class,ON-18715,1
CA-2020-165554,2020-05-17,2020-05-21,Standard Class,AJ-10780,4
CA-2020-153535,2020-05-19,2020-05-23,Standard Class,SG-20470,3
CA-2020-169278,2020-05-20,2020-05-24,Standard Class,ME-18010,4
CA-2020-102806,2020-05-20,2020-05-27,Standard Class,HG-14965,2
US-2020-168914,2020-05-20,2020-05-26,Standard Class,JE-15745,1
CA-2020-149846,2020-05-21,2020-05-25,Standard Class,SB-20185,4
CA-2020-136805,2020-05-22,2020-05-26,Second Class,NM-18445,1
CA-2020-154921,2020-05-22,2020-05-27,Standard Class,EA-14035,3
US-2020-110569,2020-05-22,2020-05-29,Standard Class,EB-13870,4
CA-2020-119102,2020-05-22,2020-05-26,Standard Class,KH-16690,2
US-2020-165512,2020-05-23,2020-05-25,Second Class,VS-21820,1
CA-2020-132941,2020-05-24,2020-05-27,First Class,MM-18280,1
CA-2020-109708,2020-05-24,2020-05-27,Second Class,CY-12745,3
CA-2020-138898,2020-05-24,2020-05-28,Standard Class,JH-16180,4
CA-2020-141768,2020-05-24,2020-05-26,Second Class,NP-18685,4
US-2020-152128,2020-05-24,2020-05-26,Second Class,NM-18445,1
CA-2020-143147,2020-05-25,2020-05-27,Second Class,PS-18760,1
US-2020-113327,2020-05-25,2020-05-28,Second Class,BF-11170,3
CA-2020-148964,2020-05-25,2020-05-30,Standard Class,RD-19900,4
CA-2020-131758,2020-05-27,2020-05-31,Standard Class,KB-16315,2
CA-2020-118948,2020-05-27,2020-06-02,Standard Class,NK-18490,4
CA-2020-135020,2020-05-27,2020-06-01,Standard Class,MS-17770,2
CA-2020-149601,2020-05-27,2020-06-02,Standard Class,TB-21625,2
CA-2020-120880,2020-05-28,2020-06-02,Standard Class,JL-15850,4
CA-2020-111339,2020-05-28,2020-05-30,First Class,VP-21760,2
CA-2020-104297,2020-05-28,2020-05-30,First Class,CC-12100,2
CA-2020-168277,2020-05-28,2020-06-02,Standard Class,KB-16315,1
CA-2020-103177,2020-05-29,2020-05-31,First Class,EN-13780,2
CA-2020-163923,2020-05-29,2020-06-02,Standard Class,BD-11560,3
CA-2020-147788,2020-05-30,2020-06-03,Standard Class,TM-21010,4
CA-2020-133627,2020-05-30,2020-06-06,Standard Class,SC-20050,2
CA-2020-100818,2020-05-30,2020-06-04,Second Class,JM-15265,1
CA-2020-149748,2020-05-30,2020-06-01,Second Class,EM-13825,2
CA-2020-120677,2020-05-30,2020-06-03,Standard Class,BD-11320,1
CA-2020-156153,2020-05-30,2020-06-01,Second Class,CW-11905,2
CA-2020-124919,2020-05-30,2020-06-01,First Class,SP-20650,4
CA-2020-136224,2020-05-30,2020-05-30,Same Day,ML-18265,3
CA-2020-161242,2020-05-31,2020-06-07,Standard Class,CG-12040,4
US-2020-132836,2020-05-31,2020-06-04,Standard Class,AJ-10945,1
US-2020-163685,2020-05-31,2020-06-04,Standard Class,KE-16420,1
CA-2020-158491,2020-06-03,2020-06-08,Second Class,BP-11155,4
US-2020-142020,2020-06-03,2020-06-07,Second Class,TC-21535,2
CA-2020-164833,2020-06-03,2020-06-03,Same Day,LL-16840,4
CA-2020-166947,2020-06-04,2020-06-09,Standard Class,EB-13750,2
CA-2020-115168,2020-06-04,2020-06-08,Standard Class,BB-11545,1
CA-2020-157343,2020-06-06,2020-06-10,Standard Class,HD-14785,2
CA-2020-142041,2020-06-06,2020-06-08,Second Class,EM-13810,4
CA-2020-162201,2020-06-07,2020-06-11,Standard Class,AG-10495,3
CA-2020-164007,2020-06-07,2020-06-11,Standard Class,MG-17695,1
CA-2020-144190,2020-06-08,2020-06-12,Standard Class,NC-18415,1
CA-2020-101868,2020-06-08,2020-06-15,Standard Class,MJ-17740,3
CA-2020-110947,2020-06-08,2020-06-14,Standard Class,AG-10765,3
CA-2020-141012,2020-06-08,2020-06-10,Second Class,TG-21640,4
CA-2020-121720,2020-06-10,2020-06-11,First Class,JE-15610,3
US-2020-123960,2020-06-10,2020-06-15,Standard Class,BD-11605,3
CA-2020-139850,2020-06-11,2020-06-16,Standard Class,GB-14575,2
CA-2020-104115,2020-06-11,2020-06-15,Standard Class,JH-15910,3
CA-2020-136105,2020-06-11,2020-06-15,Standard Class,SZ-20035,1
CA-2020-131779,2020-06-11,2020-06-16,Standard Class,LE-16810,2
CA-2020-155054,2020-06-12,2020-06-18,Standard Class,PS-19045,2
CA-2020-104941,2020-06-12,2020-06-18,Standard Class,DH-13075,3
CA-2020-137281,2020-06-12,2020-06-16,Standard Class,BF-10975,3
CA-2020-127418,2020-06-12,2020-06-13,First Class,JJ-15445,4
CA-2020-104059,2020-06-12,2020-06-14,Second Class,FC-14245,2
CA-2020-120439,2020-06-13,2020-06-17,Standard Class,AD-10180,2
CA-2020-129896,2020-06-14,2020-06-19,Standard Class,PF-19120,4
US-2020-106495,2020-06-14,2020-06-16,First Class,AC-10450,3
CA-2020-164567,2020-06-14,2020-06-18,Standard Class,GK-14620,4
CA-2020-167269,2020-06-15,2020-06-19,Standard Class,PB-19150,2
CA-2020-118955,2020-06-15,2020-06-19,Standard Class,LS-17230,1
US-2020-163825,2020-06-15,2020-06-18,First Class,LC-16885,2
CA-2020-133242,2020-06-17,2020-06-23,Standard Class,KH-16510,3
CA-2020-122287,2020-06-17,2020-06-22,Standard Class,SN-20560,4
CA-2020-147011,2020-06-17,2020-06-21,Standard Class,HR-14830,3
CA-2020-154200,2020-06-17,2020-06-21,Standard Class,BG-11740,4
CA-2020-156734,2020-06-17,2020-06-19,First Class,BV-11245,3
CA-2020-111864,2020-06-18,2020-06-18,Same Day,PP-18955,2
CA-2020-121965,2020-06-18,2020-06-22,Standard Class,LH-17155,4
CA-2020-163734,2020-06-18,2020-06-23,Standard Class,KM-16375,1
CA-2020-144302,2020-06-18,2020-06-22,Standard Class,ME-17320,1
CA-2020-158351,2020-06-19,2020-06-23,Second Class,BC-11125,2
CA-2020-140144,2020-06-19,2020-06-24,Second Class,SC-20770,4
US-2020-136427,2020-06-19,2020-06-22,First Class,JM-16195,4
CA-2020-123330,2020-06-20,2020-06-26,Standard Class,EP-13915,3
CA-2020-153423,2020-06-21,2020-06-26,Standard Class,SW-20455,2
CA-2020-128167,2020-06-21,2020-06-25,Second Class,KL-16645,4
CA-2020-124975,2020-06-21,2020-06-24,First Class,MG-17875,1
CA-2020-122826,2020-06-22,2020-06-24,Second Class,RD-19480,4
CA-2020-139164,2020-06-22,2020-06-27,Standard Class,CS-12355,4
CA-2020-106187,2020-06-22,2020-06-28,Standard Class,RF-19345,3
CA-2020-127110,2020-06-24,2020-06-30,Standard Class,CH-12070,2
CA-2020-115945,2020-06-24,2020-06-30,Standard Class,AB-10165,4
CA-2020-137750,2020-06-24,2020-06-29,Standard Class,JF-15565,4
CA-2020-119690,2020-06-24,2020-06-27,First Class,MV-17485,1
CA-2020-115938,2020-06-25,2020-06-29,Standard Class,SA-20830,3
CA-2020-166583,2020-06-25,2020-06-29,Standard Class,VD-21670,1
CA-2020-143882,2020-06-25,2020-06-29,Standard Class,DB-13360,2
CA-2020-125395,2020-06-25,2020-06-28,Second Class,LA-16780,1
CA-2020-162950,2020-06-27,2020-07-02,Second Class,DW-13585,2
CA-2020-112144,2020-06-27,2020-07-01,Standard Class,CY-12745,4
CA-2020-103772,2020-06-27,2020-07-01,Standard Class,MP-17470,3
US-2020-141684,2020-06-28,2020-07-03,Standard Class,MM-18055,2
US-2020-100069,2020-06-28,2020-07-02,Standard Class,NF-18475,1
CA-2020-128860,2020-06-28,2020-07-04,Standard Class,SC-20725,2
CA-2020-165799,2020-06-28,2020-07-01,First Class,SG-20470,2
CA-2020-157322,2020-07-01,2020-07-05,Standard Class,RH-19600,1
CA-2020-140718,2020-07-01,2020-07-03,First Class,FA-14230,3
CA-2020-120397,2020-07-01,2020-07-01,Same Day,RB-19435,1
CA-2020-111703,2020-07-01,2020-07-08,Standard Class,KB-16315,3
CA-2020-150196,2020-07-01,2020-07-02,First Class,SR-20740,2
CA-2020-128139,2020-07-02,2020-07-08,Standard Class,BD-11725,3
US-2020-153500,2020-07-02,2020-07-04,First Class,DG-13300,2
CA-2020-124268,2020-07-03,2020-07-07,Standard Class,AD-10180,2
CA-2020-152513,2020-07-03,2020-07-07,Second Class,JP-16135,4
CA-2020-154956,2020-07-03,2020-07-08,Standard Class,IM-15070,1
US-2020-158911,2020-07-04,2020-07-10,Standard Class,RS-19765,3
CA-2020-130610,2020-07-04,2020-07-09,Standard Class,VP-21730,1
CA-2020-164336,2020-07-04,2020-07-09,Standard Class,MW-18220,2
CA-2020-116750,2020-07-04,2020-07-09,Second Class,BF-10975,3
CA-2020-108665,2020-07-05,2020-07-09,Standard Class,KM-16225,2
CA-2020-146087,2020-07-05,2020-07-10,Standard Class,PP-18955,2
CA-2020-161627,2020-07-05,2020-07-10,Standard Class,SJ-20215,4
CA-2020-116260,2020-07-05,2020-07-11,Standard Class,BF-10975,2
CA-2020-129392,2020-07-07,2020-07-07,Same Day,DM-13015,1
CA-2020-132626,2020-07-08,2020-07-13,Standard Class,BT-11680,2
CA-2020-123456,2020-07-08,2020-07-12,Standard Class,KN-16450,1
CA-2020-135314,2020-07-08,2020-07-13,Second Class,MC-17575,2
CA-2020-111094,2020-07-08,2020-07-12,Standard Class,CB-12535,2
CA-2020-153626,2020-07-08,2020-07-13,Standard Class,EB-13870,3
CA-2020-107020,2020-07-09,2020-07-13,Standard Class,MV-18190,4
CA-2020-149384,2020-07-09,2020-07-09,Same Day,EH-13945,4
CA-2020-142419,2020-07-10,2020-07-12,Second Class,SC-20380,4
CA-2020-142237,2020-07-10,2020-07-12,First Class,CK-12595,2
CA-2020-136469,2020-07-10,2020-07-11,First Class,TS-21370,2
CA-2020-126557,2020-07-11,2020-07-16,Second Class,RL-19615,1
CA-2020-112711,2020-07-11,2020-07-17,Standard Class,FM-14380,1
CA-2020-114069,2020-07-12,2020-07-14,Second Class,ND-18370,2
US-2020-107349,2020-07-12,2020-07-14,First Class,SL-20155,1
US-2020-140851,2020-07-12,2020-07-14,Second Class,ND-18460,3
CA-2020-143364,2020-07-13,2020-07-18,Second Class,TG-21310,4
CA-2020-146948,2020-07-15,2020-07-19,Standard Class,MG-17890,2
CA-2020-113404,2020-07-15,2020-07-15,Same Day,EM-13810,4
US-2020-166520,2020-07-15,2020-07-18,First Class,KE-16420,2
CA-2020-121132,2020-07-16,2020-07-23,Standard Class,VB-21745,1
US-2020-149629,2020-07-16,2020-07-19,Second Class,MP-17965,3
CA-2020-138534,2020-07-16,2020-07-18,Second Class,JM-15535,4
CA-2020-122973,2020-07-17,2020-07-19,Second Class,PJ-19015,2
CA-2020-159590,2020-07-17,2020-07-20,First Class,KC-16255,2
CA-2020-111206,2020-07-17,2020-07-21,Standard Class,RF-19735,4
US-2020-160150,2020-07-18,2020-07-19,First Class,TS-21085,4
CA-2020-160472,2020-07-19,2020-07-24,Second Class,RK-19300,1
US-2020-122784,2020-07-19,2020-07-26,Standard Class,RA-19915,1
CA-2020-120810,2020-07-22,2020-07-26,Standard Class,TH-21550,2
CA-2020-124044,2020-07-22,2020-07-25,Second Class,MS-17830,2
CA-2020-103135,2020-07-23,2020-07-27,Standard Class,SS-20515,3
CA-2020-148635,2020-07-24,2020-07-26,Second Class,MH-18025,4
US-2020-150161,2020-07-24,2020-07-28,Standard Class,RB-19795,2
CA-2020-154291,2020-07-24,2020-07-28,Standard Class,YS-21880,3
CA-2020-139248,2020-07-24,2020-07-29,Standard Class,RD-19930,4
CA-2020-148180,2020-07-25,2020-07-30,Standard Class,BP-11095,4
CA-2020-127754,2020-07-25,2020-07-30,Standard Class,CK-12760,4
CA-2020-136735,2020-07-25,2020-08-01,Standard Class,HA-14920,4
CA-2020-143700,2020-07-25,2020-07-25,Same Day,AS-10240,2
US-2020-140200,2020-07-25,2020-07-27,First Class,CA-12775,4
US-2020-129553,2020-07-26,2020-08-01,Standard Class,PG-18820,3
CA-2020-155334,2020-07-29,2020-07-30,First Class,HA-14920,4
US-2020-164966,2020-07-29,2020-07-31,First Class,GH-14410,1
CA-2020-132507,2020-07-29,2020-08-02,Second Class,CC-12610,1
CA-2020-124891,2020-07-30,2020-07-30,Same Day,RH-19495,2
CA-2020-111017,2020-07-30,2020-08-05,Standard Class,SC-20695,1
CA-2020-164427,2020-07-30,2020-08-05,Standard Class,AR-10405,3
CA-2020-153388,2020-07-31,2020-08-06,Standard Class,PC-19000,4
CA-2020-147501,2020-08-01,2020-08-05,Standard Class,Co-12640,4
CA-2020-122406,2020-08-01,2020-08-04,Second Class,BE-11455,2
CA-2020-112767,2020-08-01,2020-08-05,Standard Class,DK-12985,4
CA-2020-112214,2020-08-04,2020-08-10,Standard Class,AH-10690,1
CA-2020-160794,2020-08-05,2020-08-07,First Class,MS-17980,1
CA-2020-135251,2020-08-05,2020-08-09,Standard Class,RP-19270,1
CA-2020-138331,2020-08-06,2020-08-11,Standard Class,JK-15625,2
CA-2020-163237,2020-08-06,2020-08-08,Second Class,EM-14095,3
US-2020-117492,2020-08-06,2020-08-08,First Class,NS-18640,2
US-2020-124219,2020-08-06,2020-08-07,First Class,KW-16570,1
CA-2020-141936,2020-08-06,2020-08-11,Standard Class,PN-18775,4
CA-2020-163895,2020-08-06,2020-08-10,Standard Class,NS-18640,4
CA-2020-129322,2020-08-07,2020-08-09,Second Class,DB-13405,2
CA-2020-168564,2020-08-07,2020-08-07,Same Day,TT-21220,4
CA-2020-127544,2020-08-07,2020-08-11,Standard Class,RD-19585,2
CA-2020-131338,2020-08-08,2020-08-11,First Class,NP-18325,2
CA-2020-163055,2020-08-08,2020-08-15,Standard Class,DS-13180,1
CA-2020-128013,2020-08-08,2020-08-15,Standard Class,MF-18250,2
CA-2020-103954,2020-08-08,2020-08-12,Second Class,HR-14770,1
CA-2020-155453,2020-08-08,2020-08-13,Standard Class,RA-19885,3
US-2020-156496,2020-08-09,2020-08-15,Standard Class,WB-21850,4
CA-2020-130022,2020-08-09,2020-08-15,Standard Class,JK-16120,1
CA-2020-121699,2020-08-09,2020-08-13,Standard Class,BD-11320,1
US-2020-156797,2020-08-10,2020-08-14,Standard Class,PO-19180,2
CA-2020-119634,2020-08-10,2020-08-15,Standard Class,BW-11065,3
CA-2020-133396,2020-08-12,2020-08-14,First Class,GK-14620,3
CA-2020-150441,2020-08-12,2020-08-16,Second Class,RA-19285,1
CA-2020-120516,2020-08-12,2020-08-16,Standard Class,CK-12595,3
CA-2020-148495,2020-08-12,2020-08-12,Same Day,SF-20065,4
CA-2020-112019,2020-08-12,2020-08-19,Standard Class,ON-18715,4
CA-2020-169656,2020-08-12,2020-08-15,First Class,EJ-13720,2
CA-2020-162369,2020-08-14,2020-08-18,Standard Class,TT-21265,4
CA-2020-142454,2020-08-14,2020-08-18,Standard Class,RE-19450,4
US-2020-128090,2020-08-15,2020-08-21,Standard Class,JM-15865,4
US-2020-164238,2020-08-15,2020-08-19,Standard Class,JW-15955,2
US-2020-126753,2020-08-15,2020-08-19,Standard Class,SP-20860,2
CA-2020-119627,2020-08-16,2020-08-22,Standard Class,SC-20725,4
CA-2020-111297,2020-08-16,2020-08-20,Standard Class,SC-20440,2
US-2020-130512,2020-08-20,2020-08-24,Standard Class,SM-20320,2
CA-2020-130456,2020-08-20,2020-08-25,Standard Class,DS-13180,4
CA-2020-144267,2020-08-20,2020-08-22,First Class,NZ-18565,4
CA-2020-122168,2020-08-20,2020-08-25,Standard Class,HG-14965,3
CA-2020-154823,2020-08-20,2020-08-24,Standard Class,KN-16390,2
CA-2020-129854,2020-08-21,2020-08-25,Standard Class,RB-19705,2
CA-2020-132080,2020-08-21,2020-08-24,First Class,DP-13105,2
CA-2020-114468,2020-08-22,2020-08-22,Same Day,TD-20995,1
CA-2020-165624,2020-08-22,2020-08-27,Standard Class,FH-14350,3
CA-2020-102491,2020-08-23,2020-08-27,Standard Class,KW-16435,3
CA-2020-123939,2020-08-23,2020-08-25,Second Class,MS-17710,2
CA-2020-146563,2020-08-23,2020-08-27,Standard Class,CB-12025,1
CA-2020-113740,2020-08-23,2020-08-27,Second Class,SC-20380,2
CA-2020-139584,2020-08-23,2020-08-27,Standard Class,EM-13810,2
CA-2020-169299,2020-08-23,2020-08-25,First Class,DO-13435,4
US-2020-139759,2020-08-24,2020-08-29,Standard Class,NL-18310,4
CA-2020-168809,2020-08-24,2020-08-24,Same Day,MC-18100,1
CA-2020-126445,2020-08-26,2020-08-30,Standard Class,RA-19945,4
CA-2020-101707,2020-08-26,2020-08-31,Standard Class,PF-19165,4
CA-2020-113040,2020-08-26,2020-08-30,Standard Class,CC-12100,4
CA-2020-121188,2020-08-27,2020-09-03,Standard Class,CB-12025,4
CA-2020-166219,2020-08-27,2020-08-31,Standard Class,BP-11185,1
US-2020-100377,2020-08-27,2020-08-31,Standard Class,TS-21370,1
CA-2020-107902,2020-08-27,2020-09-01,Standard Class,SM-20950,2
CA-2020-108532,2020-08-28,2020-09-01,Standard Class,CC-12100,1
CA-2020-111514,2020-08-30,2020-09-01,First Class,SC-20260,4
CA-2020-112319,2020-08-30,2020-09-04,Standard Class,AR-10510,4
CA-2020-157805,2020-08-30,2020-09-03,Standard Class,RH-19510,4
CA-2020-142139,2020-08-30,2020-09-04,Standard Class,SD-20485,1
CA-2020-104626,2020-08-31,2020-09-07,Standard Class,DR-12940,2
CA-2020-137946,2020-08-31,2020-09-03,Second Class,DB-13615,4
CA-2020-130204,2020-09-02,2020-09-08,Standard Class,DB-13120,4
CA-2020-113215,2020-09-02,2020-09-07,Standard Class,CP-12085,4
US-2020-146745,2020-09-02,2020-09-07,Standard Class,AS-10630,4
CA-2020-121608,2020-09-02,2020-09-04,First Class,JB-15400,2
US-2020-138303,2020-09-02,2020-09-06,Standard Class,MG-18145,2
US-2020-104185,2020-09-02,2020-09-07,Second Class,JB-15400,2
CA-2020-149734,2020-09-02,2020-09-07,Standard Class,JC-16105,3
CA-2020-169537,2020-09-02,2020-09-06,Second Class,JH-15820,1
CA-2020-142755,2020-09-03,2020-09-07,Standard Class,CS-12355,3
CA-2020-101924,2020-09-03,2020-09-08,Standard Class,KB-16585,4
CA-2020-113523,2020-09-03,2020-09-07,Standard Class,SC-20440,2
CA-2020-159863,2020-09-03,2020-09-06,Second Class,DS-13180,1
CA-2020-135510,2020-09-04,2020-09-11,Standard Class,TW-21025,3
CA-2020-105158,2020-09-04,2020-09-09,Standard Class,SP-20860,1
CA-2020-162621,2020-09-04,2020-09-10,Standard Class,CA-12055,1
CA-2020-130785,2020-09-04,2020-09-08,Standard Class,AG-10900,4
CA-2020-150791,2020-09-05,2020-09-12,Standard Class,CC-12430,2
US-2020-109015,2020-09-05,2020-09-11,Standard Class,BS-11590,2
CA-2020-138002,2020-09-05,2020-09-11,Standard Class,BT-11305,4
US-2020-151435,2020-09-05,2020-09-08,Second Class,SW-20455,3
CA-2020-160696,2020-09-05,2020-09-09,Standard Class,CK-12760,3
CA-2020-169572,2020-09-05,2020-09-11,Standard Class,AG-10525,3
CA-2020-143238,2020-09-05,2020-09-07,First Class,LO-17170,4
CA-2020-133977,2020-09-05,2020-09-07,Second Class,AT-10435,3
CA-2020-105599,2020-09-06,2020-09-06,Same Day,MC-17275,2
CA-2020-140557,2020-09-06,2020-09-10,Standard Class,TN-21040,2
CA-2020-164084,2020-09-06,2020-09-11,Standard Class,AG-10525,2
CA-2020-161445,2020-09-06,2020-09-08,Second Class,CC-12610,3
CA-2020-122623,2020-09-06,2020-09-10,Standard Class,CC-12145,1
CA-2020-110744,2020-09-06,2020-09-11,Standard Class,HA-14920,4
CA-2020-102876,2020-09-06,2020-09-13,Standard Class,LR-17035,2
CA-2020-151624,2020-09-07,2020-09-13,Standard Class,VW-21775,3
CA-2020-162166,2020-09-07,2020-09-10,First Class,NM-18520,4
CA-2020-168186,2020-09-09,2020-09-14,Standard Class,AB-10150,1
US-2020-147242,2020-09-09,2020-09-13,Standard Class,EH-13765,2
CA-2020-132906,2020-09-09,2020-09-13,Standard Class,CC-12145,4
CA-2020-136658,2020-09-09,2020-09-16,Standard Class,BO-11425,2
CA-2020-117772,2020-09-09,2020-09-11,Second Class,MC-17575,4
CA-2020-108672,2020-09-09,2020-09-15,Standard Class,FA-14230,4
CA-2020-139374,2020-09-09,2020-09-13,Standard Class,AR-10345,1
CA-2020-165057,2020-09-10,2020-09-14,Standard Class,SC-20725,4
CA-2020-132465,2020-09-10,2020-09-14,Second Class,DM-13525,2
CA-2020-125934,2020-09-10,2020-09-17,Standard Class,SN-20560,2
CA-2020-126186,2020-09-10,2020-09-11,First Class,GB-14530,4
CA-2020-153794,2020-09-10,2020-09-15,Standard Class,SB-20290,4
CA-2020-166464,2020-09-11,2020-09-16,Standard Class,PG-18895,2
CA-2020-102020,2020-09-11,2020-09-17,Standard Class,TM-21010,2
CA-2020-128993,2020-09-11,2020-09-16,Second Class,CC-12670,4
US-2020-161347,2020-09-12,2020-09-18,Standard Class,HG-14845,2
US-2020-129007,2020-09-12,2020-09-14,First Class,KD-16615,4
CA-2020-115567,2020-09-12,2020-09-17,Standard Class,ZC-21910,1
CA-2020-118843,2020-09-12,2020-09-19,Standard Class,JH-15910,3
CA-2020-136728,2020-09-12,2020-09-16,Second Class,AG-10900,1
